doc_id,image_url
400,https://dulichthuduc.com.vn/vnt_upload/news/MIEN-TAY/ca-mau/dao_hon_khoai_du_lich_thu_duc_5.jpg
401,"https://ik.imagekit.io/tvlk/blog/2023/07/chua-huong-tich-3.jpeg?tr=dpr-1.5,h-320,q-40,w-1024"
402,https://gaohouse.vn/wp-content/uploads/2024/08/khu-du-lich-chua-huong-tich-ha-tinh.jpg
403,https://static.vinwonders.com/production/chua-huong-tich-ha-tinh-thumb.jpg
404,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2017/07/thao-cam-vien.png
405,https://dulich3mien.vn/wp-content/uploads/2022/01/THAO-CAM-VIEN-01-min.jpg
406,https://thamhiemmekong.com/wp-content/uploads/2019/10/chonoilongxuyen3.jpg
407,"https://ik.imagekit.io/tvlk/blog/2023/09/cho-noi-long-xuyen.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
408,https://cdn3.ivivu.com/2024/11/cho-noi-long-xuyen-ivivu-7.jpg
409,https://mia.vn/media/uploads/blog-du-lich/khu-du-lich-lang-xanh-ben-tre-toa-do-thu-gian-dip-cuoi-tuan-1667024331.jpg
410,https://dulichthuduc.com.vn/vnt_upload/news/MIEN-TAY/ben-tre/KDL_sinh_thai_lang_xanh_du_lich_thu_duc_1.jpg
411,https://mia.vn/media/uploads/blog-du-lich/kham-pha-khu-du-lich-mui-ca-mau-tai-vung-cuc-nam-to-quoc-1662715357.jpg
412,https://i1-dulich.vnecdn.net/2019/10/14/mui-ca-mau-cuc-nam-cua-to-quoc-1571051027.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=SVfwmXjJdhkLkxze3Q93UQ
414,"https://ik.imagekit.io/tvlk/dam/i/01kcreqaq6qe6ewjd6nndq6je1.jpeg?tr=dpr-1.5,h-320,q-40,w-1024"
415,https://mia.vn/media/uploads/blog-du-lich/do-son-hai-phong-thien-duong-nghi-duong-4-mua-tai-mien-bac-1702345178.jpg
417,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/08_2020/suoi-nuoc-nong-tien-lang-10.jpg
418,https://static.vinwonders.com/production/thac-voi-thanh-hoa-thumb.jpg
420,https://cdn3.ivivu.com/2022/09/Đầm-Ô-Loan-ivivu-6.jpg
421,"https://ik.imagekit.io/tvlk/blog/2023/04/dam-o-loan-cover.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
422,"https://ik.imagekit.io/tvlk/blog/2023/06/thac-lieng-nung-cover.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
423,https://cdn3.ivivu.com/2020/02/thac-nuoc-tuyet-dep-thu-hut-tin-do-du-lich-o-tay-nguyen-ivivu-1.jpg
424,https://static.vinwonders.com/production/2025/05/ho-tram-ba-ria-vung-tau-thumb.jpg
425,https://image.vietgoing.com/destination/large/vietgoing_tau2304187756.webp
426,"https://ik.imagekit.io/tvlk/blog/2022/09/ho-coc-1.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
427,https://bariavungtautourism.com.vn/wp-content/uploads/2024/01/bien-ho-coc-vung-tau-AB.jpg
428,https://thamhiemmekong.com/wp-content/uploads/2019/09/lang-noi-ca-be-chau-doc-01.jpg
429,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/08_2022/ThiYt_kY_chYa_co_ten_8.png
430,"https://ik.imagekit.io/tvlk/blog/2023/03/nha-cong-tu-bac-lieu-cover.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
431,https://thamhiemmekong.com/wp-content/uploads/2020/04/nhacongtubaclieu.jpg
432,https://thamhiemmekong.com/wp-content/uploads/2019/09/nui-cam-5.jpg
433,https://mia.vn/media/uploads/blog-du-lich/khu-du-lich-lam-vien-nui-cam-ve-dep-linh-thieng-cua-nui-rung-1659717339.jpg
434,https://static.vinwonders.com/production/bien-thien-cam-ha-tinh-thumb.jpg
435,"https://ik.imagekit.io/tvlk/blog/2022/10/kinh-nghiem-du-lich-thien-cam-cover.jpeg?tr=dpr-1.5,h-320,q-40,w-1024"
436,"https://ik.imagekit.io/tvlk/blog/2023/06/deo-hai-van-2.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
437,https://tourhue.vn/wp-content/uploads/2024/06/deo-hai-van-bia.jpg
438,https://static.vinwonders.com/2022/05/hon-chong-hon-vo-nha-trang-5-1.jpg
439,https://mia.vn/media/uploads/blog-du-lich/kham-pha-du-lich-hon-chong-voi-ve-dep-nuc-long-nguoi-1741737449.jpg
440,"https://ik.imagekit.io/tvlk/blog/2022/07/thap-ba-Ponagar-1.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
441,https://static.vinwonders.com/2022/05/thap-ba-ponagar-nha-trang-8.jpg
442,https://cdn3.ivivu.com/2022/12/phố-hiến-hưng-yên-ivivu.jpg
443,https://static.vinwonders.com/production/pho-hien-hung-yen-thumb.jpg
444,https://motogo.vn/wp-content/uploads/2020/02/ttxvn_tam_chuc_15-1.jpg
445,https://dulichokela.com/wp-content/uploads/2023/12/chua-tam-chuc-ha-nam.jpg
447,"https://ik.imagekit.io/tvlk/blog/2023/10/doi-cat-mui-ne-12.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
448,https://static.vinwonders.com/production/optimize_doi-cat-mui-ne-thumb.jpg
449,https://mia.vn/media/uploads/blog-du-lich/mieu-ba-chua-xu-nui-sam-chau-doc-diem-den-tam-linh-tru-danh-nam-bo-1732009768.jpg
450,https://thamhiemmekong.com/wp-content/uploads/2019/09/mieu-ba-chua-xu-nui-sam-chau-doc-an-giang.jpg
451,https://static.vinwonders.com/production/2025/09/mieu-ba-chua-xu-nui-sam-thumb.jpg
452,https://thamhiemmekong.com/wp-content/uploads/2020/03/chonoingabay-1-1.jpg
453,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/05_2021/avartchonoi._Ynh_place.jpg
454,https://thamhiemmekong.com/wp-content/uploads/2020/03/chonoinganam.jpg
455,https://cdn3.ivivu.com/2024/07/cho-noi-nga-nam-ivivu-2.jpg
456,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-yokdon-diem-den-voi-nhung-trai-nghiem-kho-quen-1652505141.jpg
457,https://cdn.xanhsm.com/2024/12/8ac8c8be-vuon-quoc-gia-yok-don-thumb.jpg
458,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/05_2020/thac-dray-sap2.jpg
459,"https://ik.imagekit.io/tvlk/blog/2022/09/tham-quan-thac-dray-sap-6.jpeg?tr=dpr-1.5,h-320,q-40,w-1024"
460,https://cdn3.ivivu.com/2016/04/dao-ngoc-vung-ivivu-9.jpg
461,"https://ik.imagekit.io/tvlk/blog/2022/10/kinh-nghiem-du-lich-dao-ngoc-vung-cover.jpeg?tr=dpr-1.5,h-320,q-40,w-1024"
462,https://static.vinwonders.com/production/ban-cat-cat-thumb.jpg
463,https://cdn3.ivivu.com/2024/07/ban-cat-cat-ivivu-17.jpg
464,https://dulichokela.com/wp-content/uploads/2024/06/ban-ta-phin.jpg
465,https://motogo.vn/wp-content/uploads/2023/10/ban-ta-phin-1.jpg
466,https://mia.vn/media/uploads/blog-du-lich/den-den-tran-nam-dinh-ngam-nhin-kien-truc-chua-co-linh-thieng-1696807870.jpg
467,"https://ik.imagekit.io/tvlk/blog/2023/11/den-tran-nam-dinh-12.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
468,https://thamhiemmekong.com/wp-content/uploads/2020/03/conphung-bentre.jpg
469,"https://ik.imagekit.io/tvlk/blog/2022/11/khu-du-lich-con-phung-4.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
470,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2017/06/du-lich-lang-gom-bat-trang-1.jpg
471,https://cdn.xanhsm.com/2024/12/1c7c798a-lang-gom-bat-trang-ha-noi-thumb.jpg
472,https://cdn3.ivivu.com/2025/03/Vuon-quoc-gia-Pu-Mat-ivivu.jpg
473,https://static.vinwonders.com/production/vuon-quoc-gia-pu-mat-thumb.jpg
474,"https://ik.imagekit.io/tvlk/blog/2023/04/hon-kho-cover-desktop.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
476,https://static.vinwonders.com/2022/05/hon-tre-nha-trang.jpg
478,https://cdn.vntrip.vn/cam-nang/wp-content/uploads/2017/11/gia-lai-4.jpg
479,https://cdn3.ivivu.com/2016/01/du-lich-buon-ma-thuot-va-nhung-dieu-ban-se-nho-khi-roi-xa-ivivu-6.jpg
480,https://mia.vn/media/uploads/blog-du-lich/den-cong-vien-van-hoa-suoi-tien-kham-pha-loat-trai-nghiem-giai-tri-an-tuong-1692621885.jpg
481,https://cdn3.ivivu.com/2023/03/KDL-Suối-Tiên-ivivu-6.jpg
482,https://cdn.xanhsm.com/2024/11/77c34ba0-bao-tang-lich-su-thanh-pho-ho-chi-minh-thumb.jpg
483,https://static.vinwonders.com/production/bao-tang-lich-su-thanh-pho-ho-chi-minh-thumb.jpg
484,https://static.vinwonders.com/2022/05/bao-tang-dieu-khac-cham.jpg
485,"https://res.klook.com/image/upload/fl_lossy.progressive,w_1200,h_630,c_fill,q_85/v1759230760/zumkhm2fpttbg68artgl.jpg"
486,https://motogo.vn/wp-content/uploads/2020/02/da-nang-thanh-pho-cua-nhung-cay-cau-07.jpg
487,https://mia.vn/media/uploads/blog-du-lich/cau-rong-bieu-tuong-van-hoa-day-song-dong-cua-thanh-pho-da-nang-1637107841.jpg
488,"https://ik.imagekit.io/tvlk/blog/2022/09/cu-lao-xanh-cover.jpg?tr=dpr-1.5,h-320,q-40,w-1024"
489,https://motogo.vn/wp-content/uploads/2020/02/cu-lao-xanh-1-1024x602-1.jpg
490,http://bizweb.dktcdn.net/thumb/grande/100/006/093/articles/thap-nhan-phu-yen-4.jpg?v=1711942038440
491,https://static.vinwonders.com/production/Thap-Nhan-Phu-Yen-thumb.jpeg
492,https://cdn3.ivivu.com/2023/05/mai-chau-lodge-hoa-binh-ivivu-7-1024x6831.jpg
493,https://mia.vn/media/uploads/blog-du-lich/kham-pha-mai-chau-hoa-binh-co-gi-cung-mia-vn-1681688466.jpg
494,https://mia.vn/media/uploads/blog-du-lich/kham-pha-nha-tho-go-kon-tum-voi-tuoi-doi-hon-100-nam-1658868439.jpg
495,https://cdn3.ivivu.com/2024/10/nha-tho-go-kontum-ivivu-9.jpg
497,https://upload.wikimedia.org/wikipedia/commons/0/06/Sunset_in_Ha_Nam%2C_Vietnam.jpg
